frame,time,index,x,y,z,visibility,presence,normalized
2,20,0,-373.1963806152344,-244.1767578125,436.4886169433594,,,False
2,20,1,-369.2558288574219,-250.62881469726562,538.5973510742188,,,False
2,20,2,-407.5971374511719,224.57540893554688,476.9962158203125,,,False
2,20,3,-384.47991943359375,209.2578582763672,552.7976684570312,,,False
2,20,4,-599.609375,-236.08457946777344,75.4598388671875,,,False
2,20,5,-687.0263671875,131.83424377441406,74.83922576904297,,,False
3,30,0,-372.6145324707031,-243.80023193359375,436.27227783203125,,,False
3,30,1,-368.40533447265625,-250.1820831298828,538.3988037109375,,,False
3,30,2,-404.52020263671875,225.77294921875,475.7065734863281,,,False
3,30,3,-383.0849304199219,210.94760131835938,552.3648071289062,,,False
3,30,4,-599.603515625,-235.77944946289062,75.8758544921875,,,False
3,30,5,-686.9282836914062,131.8151092529297,75.34114074707031,,,False
4,40,0,-372.09783935546875,-243.56356811523438,436.1630859375,,,False
4,40,1,-367.7116394042969,-249.7403564453125,538.1310424804688,,,False
4,40,2,-402.3109436035156,226.74880981445312,474.7469482421875,,,False
4,40,3,-381.8369140625,212.3988800048828,551.97705078125,,,False
4,40,4,-599.65966796875,-235.53468322753906,76.18077850341797,,,False
4,40,5,-686.7885131835938,131.76901245117188,75.83612060546875,,,False
5,50,0,-371.6874084472656,-243.33387756347656,435.947021484375,,,False
5,50,1,-367.03570556640625,-249.22900390625,537.8892822265625,,,False
5,50,2,-401.71685791015625,227.54067993164062,474.28765869140625,,,False
5,50,3,-380.86395263671875,213.58175659179688,551.638916015625,,,False
5,50,4,-599.6441040039062,-235.29417419433594,76.61105346679688,,,False
5,50,5,-686.5713500976562,131.7135009765625,76.59628295898438,,,False
6,60,0,-371.2615966796875,-243.09303283691406,435.88800048828125,,,False
6,60,1,-366.28594970703125,-248.60914611816406,537.6698608398438,,,False
6,60,2,-401.98321533203125,227.9059600830078,474.2181091308594,,,False
6,60,3,-380.4203796386719,214.5556182861328,551.2119140625,,,False
6,60,4,-599.5404052734375,-235.12339782714844,77.1412353515625,,,False
6,60,5,-686.2183837890625,131.64891052246094,77.5916976928711,,,False
7,70,0,-370.92498779296875,-242.81468200683594,435.9148864746094,,,False
7,70,1,-365.62786865234375,-247.83377075195312,537.4395751953125,,,False
7,70,2,-402.7855529785156,227.8938446044922,473.9219055175781,,,False
7,70,3,-380.33001708984375,215.2589569091797,550.6795654296875,,,False
7,70,4,-599.423583984375,-234.94320678710938,77.72216033935547,,,False
7,70,5,-685.9515380859375,131.49351501464844,78.51021575927734,,,False
8,80,0,-370.5696716308594,-242.4036102294922,436.0912170410156,,,False
8,80,1,-365.02166748046875,-246.88812255859375,537.2487182617188,,,False
8,80,2,-403.7939147949219,227.51805114746094,473.60357666015625,,,False
8,80,3,-380.5096740722656,215.87234497070312,550.16552734375,,,False
8,80,4,-599.2881469726562,-234.8105926513672,78.23587799072266,,,False
8,80,5,-685.6306762695312,131.35508728027344,79.43619537353516,,,False
9,90,0,-370.31060791015625,-241.69793701171875,436.3494873046875,,,False
9,90,1,-364.38751220703125,-245.9062957763672,537.19921875,,,False
9,90,2,-404.5798645019531,227.3391876220703,473.01336669921875,,,False
9,90,3,-380.7769470214844,216.27195739746094,549.4109497070312,,,False
9,90,4,-599.069580078125,-234.686767578125,79.00748443603516,,,False
9,90,5,-685.3119506835938,131.22854614257812,80.40017700195312,,,False
10,100,0,-370.1032409667969,-240.8645477294922,436.60028076171875,,,False
10,100,1,-363.7708435058594,-244.90313720703125,537.1539916992188,,,False
10,100,2,-405.0417785644531,227.49708557128906,472.31304931640625,,,False
10,100,3,-380.889892578125,216.62022399902344,548.6163940429688,,,False
10,100,4,-598.7593383789062,-234.5564422607422,79.88018798828125,,,False
10,100,5,-685.0459594726562,131.0621795654297,81.25666809082031,,,False
11,110,0,-369.8805236816406,-239.94302368164062,436.96051025390625,,,False
11,110,1,-363.0729064941406,-243.95321655273438,537.0636596679688,,,False
11,110,2,-405.02716064453125,228.1824493408203,471.7241516113281,,,False
