frame,time,index,x,y,z,visibility,presence,normalized
43,430,0,-331.0294189453125,-235.70408630371094,480.5652160644531,,,False
43,430,1,-253.9937744140625,-209.03721618652344,519.4096069335938,,,False
43,430,2,-684.8162841796875,-202.00511169433594,111.2981948852539,,,False
43,430,3,-712.5172119140625,215.01768493652344,105.9236068725586,,,False
43,430,4,-364.46954345703125,244.0721893310547,479.8952331542969,,,False
43,430,5,-290.8175048828125,231.2008056640625,514.9727783203125,,,False
44,440,0,-331.1850891113281,-235.7635498046875,480.2427062988281,,,False
44,440,1,-254.44424438476562,-208.98362731933594,519.411376953125,,,False
44,440,2,-686.4328002929688,-202.94212341308594,110.89547729492188,,,False
44,440,3,-714.7442016601562,216.64285278320312,105.6963119506836,,,False
44,440,4,-364.6351013183594,243.9691925048828,479.9938659667969,,,False
44,440,5,-290.9877014160156,231.22018432617188,514.9714965820312,,,False
45,450,0,-331.2652282714844,-235.70350646972656,479.96539306640625,,,False
45,450,1,-254.83042907714844,-208.87939453125,519.4590454101562,,,False
45,450,2,-687.982177734375,-203.87733459472656,110.128662109375,,,False
45,450,3,-716.9855346679688,218.34706115722656,105.29090881347656,,,False
45,450,4,-364.8298034667969,243.93096923828125,480.13690185546875,,,False
45,450,5,-291.01605224609375,231.2081298828125,514.9842529296875,,,False
46,460,0,-331.343994140625,-235.62890625,479.58685302734375,,,False
46,460,1,-255.2479248046875,-208.71836853027344,519.5093994140625,,,False
46,460,2,-689.533935546875,-204.66490173339844,108.92255401611328,,,False
46,460,3,-719.1760864257812,220.006591796875,104.60913848876953,,,False
46,460,4,-364.91748046875,243.956298828125,480.2389221191406,,,False
46,460,5,-291.186767578125,231.11111450195312,514.766357421875,,,False
47,470,0,-331.5083312988281,-235.6784210205078,479.1591491699219,,,False
47,470,1,-255.72332763671875,-208.59608459472656,519.5772705078125,,,False
47,470,2,-691.038330078125,-205.35617065429688,107.46614074707031,,,False
47,470,3,-721.1682739257812,221.76451110839844,103.88347625732422,,,False
47,470,4,-364.981689453125,244.97877502441406,480.95556640625,,,False
47,470,5,-291.1326599121094,231.3346405029297,514.8565063476562,,,False
48,480,0,-331.8399963378906,-236.00558471679688,478.84539794921875,,,False
48,480,1,-256.2912292480469,-208.50108337402344,519.6638793945312,,,False
48,480,2,-692.5279541015625,-205.88824462890625,105.59458923339844,,,False
48,480,3,-722.9480590820312,223.59921264648438,103.27693939208984,,,False
48,480,4,-365.0320739746094,245.06236267089844,480.83026123046875,,,False
48,480,5,-291.171875,231.44810485839844,514.6909790039062,,,False
49,490,0,-332.17279052734375,-236.2253875732422,478.5159912109375,,,False
49,490,1,-256.7973937988281,-208.37823486328125,519.641357421875,,,False
49,490,2,-693.9215698242188,-206.22239685058594,103.5699234008789,,,False
49,490,3,-724.31201171875,225.3529815673828,102.88944244384766,,,False
49,490,4,-364.9960632324219,245.14857482910156,480.7359313964844,,,False
49,490,5,-291.123779296875,231.66123962402344,514.6243896484375,,,False
50,500,0,-332.3125,-236.1629180908203,478.1943359375,,,False
50,500,1,-257.27716064453125,-208.17001342773438,519.6448364257812,,,False
50,500,2,-695.1571044921875,-206.35699462890625,101.57770538330078,,,False
50,500,3,-725.3267822265625,227.28956604003906,102.77227783203125,,,False
50,500,4,-364.92022705078125,245.26475524902344,480.5754699707031,,,False
50,500,5,-291.16558837890625,231.7837371826172,514.2868041992188,,,False
51,510,0,-332.4786071777344,-235.98178100585938,477.9051818847656,,,False
51,510,1,-257.68878173828125,-208.03492736816406,519.6424560546875,,,False
51,510,2,-696.2979125976562,-206.31539916992188,99.44418334960938,,,False
51,510,3,-725.8968505859375,229.30746459960938,102.69009399414062,,,False
51,510,4,-364.9372253417969,245.2878875732422,480.4454650878906,,,False
51,510,5,-291.1412658691406,231.8671112060547,514.0779418945312,,,False
52,520,0,-332.5927429199219,-235.81398010253906,477.63873291015625,,,False
52,520,1,-258.05889892578125,-207.85415649414062,519.6303100585938,,,False
52,520,2,-697.3159790039062,-206.06048583984375,97.15709686279297,,,False
52,520,3,-726.0938110351562,231.4702911376953,102.41573333740234,,,False
52,520,4,-364.88494873046875,245.35072326660156,480.3169250488281,,,False
52,520,5,-291.15765380859375,232.02236938476562,513.9349365234375,,,False
53,530,0,-332.6805114746094,-235.69332885742188,477.3555603027344,,,False
53,530,1,-258.3179016113281,-207.84658813476562,519.611328125,,,False
53,530,2,-698.132080078125,-205.7617950439453,94.82288360595703,,,False
53,530,3,-725.947998046875,233.73092651367188,101.65113830566406,,,False
53,530,4,-364.9252624511719,245.4016876220703,480.2196350097656,,,False
53,530,5,-291.1917419433594,232.16053771972656,513.8286743164062,,,False
54,540,0,-332.6855773925781,-235.69602966308594,477.08660888671875,,,False
54,540,1,-258.54736328125,-207.77920532226562,519.5598754882812,,,False
54,540,2,-698.7985229492188,-205.38961791992188,92.19649505615234,,,False
54,540,3,-725.4911499023438,236.29283142089844,100.32545471191406,,,False
54,540,4,-364.9295654296875,245.47265625,480.1554870605469,,,False
54,540,5,-291.2028503417969,232.24813842773438,513.7379760742188,,,False
55,550,0,-332.7100830078125,-235.70558166503906,476.8415222167969,,,False
55,550,1,-258.7452087402344,-207.7775421142578,519.5338134765625,,,False
55,550,2,-699.7211303710938,-205.23483276367188,88.52155303955078,,,False
55,550,3,-725.0618286132812,239.70526123046875,97.54273223876953,,,False
55,550,4,-364.9449768066406,245.49684143066406,479.99884033203125,,,False
55,550,5,-291.2350769042969,232.34634399414062,513.6658935546875,,,False
56,560,0,-332.7442626953125,-235.76837158203125,476.6259460449219,,,False
56,560,1,-258.9321594238281,-207.78294372558594,519.4951782226562,,,False
56,560,2,-700.536865234375,-205.08230590820312,85.07209014892578,,,False
56,560,3,-724.563720703125,242.9001922607422,94.23934173583984,,,False
56,560,4,-364.9325256347656,245.63446044921875,479.91845703125,,,False
56,560,5,-291.26324462890625,232.59722900390625,513.6095581054688,,,False
57,570,0,-332.75286865234375,-235.88104248046875,476.4778137207031,,,False
57,570,1,-259.0545959472656,-207.79620361328125,519.5283813476562,,,False
57,570,2,-701.3364868164062,-204.9833984375,81.83531951904297,,,False
57,570,3,-723.9854125976562,246.02345275878906,90.80420684814453,,,False
57,570,4,-364.90557861328125,245.79879760742188,479.8681335449219,,,False
57,570,5,-291.2863464355469,232.6997528076172,513.5056762695312,,,False
58,580,0,-332.759521484375,-235.95391845703125,476.3136901855469,,,False
58,580,1,-259.2398376464844,-207.8853302001953,519.5855712890625,,,False
58,580,2,-702.00439453125,-204.77943420410156,79.07434844970703,,,False
58,580,3,-723.234375,248.8781280517578,87.87882995605469,,,False
58,580,4,-364.8836975097656,246.0089569091797,479.7164611816406,,,False
58,580,5,-291.3098449707031,232.98719787597656,513.4946899414062,,,False
59,590,0,-332.783447265625,-236.12619018554688,476.14898681640625,,,False
59,590,1,-259.3718566894531,-207.91983032226562,519.6264038085938,,,False
59,590,2,-702.5170288085938,-204.56195068359375,76.87731170654297,,,False
59,590,3,-722.3753662109375,251.51222229003906,85.4503173828125,,,False
59,590,4,-364.85009765625,246.21383666992188,479.509521484375,,,False
59,590,5,-291.3030700683594,233.3103485107422,513.54052734375,,,False
60,600,0,-332.7784729003906,-236.16336059570312,476.01983642578125,,,False
60,600,1,-259.5220642089844,-207.9422149658203,519.7115478515625,,,False
60,600,2,-702.8279418945312,-204.33778381347656,75.01419067382812,,,False
60,600,3,-721.34912109375,253.86563110351562,83.67737579345703,,,False
60,600,4,-364.75250244140625,246.57835388183594,479.3702697753906,,,False
60,600,5,-291.3067626953125,233.69883728027344,513.5615234375,,,False
61,610,0,-332.88134765625,-236.20941162109375,475.82159423828125,,,False
61,610,1,-259.6446533203125,-208.01895141601562,519.7338256835938,,,False
61,610,2,-702.9633178710938,-204.0738983154297,73.63163757324219,,,False
61,610,3,-720.4420166015625,255.8594512939453,82.13414001464844,,,False
61,610,4,-364.6892395019531,246.9296875,479.238037109375,,,False
61,610,5,-291.2466735839844,234.11769104003906,513.5709838867188,,,False
62,620,0,-332.90234375,-236.2621307373047,475.64031982421875,,,False
62,620,1,-259.71905517578125,-208.16470336914062,519.7645874023438,,,False
62,620,2,-703.056640625,-203.8468017578125,72.44770050048828,,,False
62,620,3,-719.7006225585938,257.590576171875,80.8626480102539,,,False
62,620,4,-364.6051330566406,247.20297241210938,478.93310546875,,,False
62,620,5,-291.20220947265625,234.5467987060547,513.6066284179688,,,False
63,630,0,-332.8936462402344,-236.31427001953125,475.43505859375,,,False
63,630,1,-259.9591064453125,-208.4138641357422,519.7760620117188,,,False
63,630,2,-703.0839233398438,-203.6834716796875,71.3975601196289,,,False
63,630,3,-719.243408203125,259.01605224609375,79.80150604248047,,,False
63,630,4,-364.4813232421875,247.53231811523438,478.71502685546875,,,False
63,630,5,-291.1270751953125,234.98281860351562,513.5694580078125,,,False
64,640,0,-332.89251708984375,-236.3834991455078,475.234375,,,False
64,640,1,-260.0402526855469,-208.58396911621094,519.7549438476562,,,False
64,640,2,-703.216064453125,-203.58026123046875,70.29405975341797,,,False
64,640,3,-719.083251953125,260.1993103027344,78.72715759277344,,,False
64,640,4,-364.36285400390625,247.85699462890625,478.5076904296875,,,False
64,640,5,-291.03851318359375,235.41233825683594,513.5554809570312,,,False
65,650,0,-332.87176513671875,-236.49887084960938,475.0045166015625,,,False
65,650,1,-260.0586242675781,-208.94520568847656,519.8139038085938,,,False
65,650,2,-703.4053955078125,-203.6825714111328,69.06587219238281,,,False
65,650,3,-719.1380615234375,261.02349853515625,77.57032012939453,,,False
65,650,4,-364.1391296386719,248.19979858398438,478.3241882324219,,,False
65,650,5,-290.9592590332031,235.82948303222656,513.6217651367188,,,False
66,660,0,-332.8597412109375,-236.60269165039062,474.7218933105469,,,False
66,660,1,-260.1183776855469,-209.10142517089844,519.7801513671875,,,False
66,660,2,-703.7471923828125,-203.95648193359375,67.70606231689453,,,False
66,660,3,-719.4138793945312,261.5076904296875,76.0389633178711,,,False
66,660,4,-364.04638671875,248.49444580078125,478.06549072265625,,,False
66,660,5,-290.8548278808594,236.23988342285156,513.6526489257812,,,False
67,670,0,-332.73785400390625,-236.79151916503906,474.4250183105469,,,False
67,670,1,-260.08160400390625,-209.4230194091797,519.7589721679688,,,False
67,670,2,-704.2462158203125,-204.27586364746094,66.0792007446289,,,False
67,670,3,-719.9343872070312,261.7300720214844,74.33028411865234,,,False
67,670,4,-363.9255065917969,248.69244384765625,477.75689697265625,,,False
67,670,5,-290.7010498046875,236.66802978515625,513.70654296875,,,False
68,680,0,-332.69342041015625,-236.98068237304688,474.10809326171875,,,False
