frame,time,index,x,y,z,visibility,presence,normalized
2,20,0,-616.0247802734375,-195.4616241455078,687.8662719726562,,,False
2,20,1,-532.4768676757812,-253.69129943847656,692.2839965820312,,,False
2,20,2,-623.9793090820312,-205.1371307373047,56.857269287109375,,,False
2,20,3,-652.6648559570312,147.7587127685547,55.380401611328125,,,False
2,20,4,-644.7667236328125,129.13735961914062,628.4503173828125,,,False
2,20,5,-572.19580078125,180.28953552246094,635.1447143554688,,,False
3,30,0,-602.4697875976562,-193.0035400390625,687.8724365234375,,,False
3,30,1,-517.8656005859375,-249.80674743652344,692.03759765625,,,False
3,30,2,-624.0735473632812,-204.96812438964844,56.77700424194336,,,False
3,30,3,-652.8655395507812,147.6719512939453,54.78954315185547,,,False
3,30,4,-635.4180297851562,133.10940551757812,630.6134033203125,,,False
3,30,5,-561.9305419921875,182.9349365234375,637.0256958007812,,,False
4,40,0,-588.9080810546875,-190.02215576171875,687.18408203125,,,False
4,40,1,-503.4789123535156,-245.58187866210938,691.3933715820312,,,False
4,40,2,-623.9862060546875,-204.8506317138672,57.18141555786133,,,False
4,40,3,-652.8846435546875,147.67868041992188,54.64155578613281,,,False
4,40,4,-626.0047607421875,137.09364318847656,632.4454956054688,,,False
4,40,5,-551.6107788085938,185.36154174804688,638.7516479492188,,,False
5,50,0,-575.581298828125,-187.143798828125,686.0552978515625,,,False
5,50,1,-489.4114074707031,-241.1962432861328,690.4528198242188,,,False
5,50,2,-623.8959350585938,-204.80783081054688,57.3835334777832,,,False
5,50,3,-652.774658203125,147.80288696289062,54.89952850341797,,,False
5,50,4,-616.4111938476562,140.84107971191406,634.0711669921875,,,False
5,50,5,-541.2503662109375,187.77513122558594,640.2032470703125,,,False
7,70,0,-549.9190673828125,-181.6267852783203,682.8801879882812,,,False
7,70,1,-461.72314453125,-233.10498046875,687.71728515625,,,False
7,70,2,-623.9031372070312,-204.70033264160156,57.46284103393555,,,False
7,70,3,-652.4580078125,148.1787872314453,55.587467193603516,,,False
7,70,4,-597.0536499023438,148.03062438964844,636.486083984375,,,False
7,70,5,-520.3685302734375,191.97885131835938,642.4296875,,,False
8,80,0,-537.6910400390625,-178.99874877929688,680.939697265625,,,False
8,80,1,-448.7777099609375,-229.04864501953125,685.9520263671875,,,False
8,80,2,-623.97119140625,-204.69430541992188,57.22132110595703,,,False
8,80,3,-652.3958129882812,148.30543518066406,55.77898406982422,,,False
8,80,4,-587.3446655273438,151.20413208007812,637.1614379882812,,,False
8,80,5,-510.0665283203125,193.78651428222656,643.1510620117188,,,False
10,100,0,-514.506103515625,-173.95936584472656,676.3995971679688,,,False
10,100,1,-424.4324645996094,-221.40684509277344,682.10400390625,,,False
10,100,2,-624.377197265625,-204.8229522705078,55.81877899169922,,,False
10,100,3,-652.3756103515625,148.21827697753906,55.7623291015625,,,False
10,100,4,-568.1912231445312,156.60128784179688,637.8292846679688,,,False
10,100,5,-489.9521789550781,196.63116455078125,643.9423828125,,,False
11,110,0,-503.6166076660156,-171.50660705566406,673.8167114257812,,,False
11,110,1,-412.9928283691406,-217.3053436279297,679.7288208007812,,,False
11,110,2,-624.6978759765625,-204.81846618652344,54.8128776550293,,,False
11,110,3,-652.4069213867188,148.18930053710938,55.61360168457031,,,False
11,110,4,-558.7874755859375,158.6271514892578,637.6461181640625,,,False
11,110,5,-480.17730712890625,197.83090209960938,644.2377319335938,,,False
13,130,0,-483.3106689453125,-166.42791748046875,668.1038818359375,,,False
13,130,1,-391.77838134765625,-209.54666137695312,675.0098876953125,,,False
13,130,2,-625.4674682617188,-204.50172424316406,52.83592224121094,,,False
13,130,3,-652.6403198242188,148.0446014404297,55.05994415283203,,,False
13,130,4,-540.32861328125,161.33680725097656,636.8538818359375,,,False
13,130,5,-461.45477294921875,199.62869262695312,644.6371459960938,,,False
14,140,0,-473.7940673828125,-163.69790649414062,665.001953125,,,False
14,140,1,-382.0748291015625,-205.94422912597656,672.677001953125,,,False
14,140,2,-625.8309326171875,-204.29515075683594,52.07583999633789,,,False
14,140,3,-652.7625732421875,148.01113891601562,54.62742614746094,,,False
14,140,4,-531.2809448242188,162.07029724121094,636.220703125,,,False
14,140,5,-452.4264221191406,200.41441345214844,644.8222045898438,,,False
16,160,0,-456.2779846191406,-158.16036987304688,658.4052734375,,,False
16,160,1,-364.4105224609375,-199.6677703857422,668.5588989257812,,,False
16,160,2,-626.2894287109375,-203.97630310058594,51.18535614013672,,,False
16,160,3,-653.0535278320312,148.01699829101562,53.873687744140625,,,False
16,160,4,-513.8419189453125,163.09548950195312,634.9522094726562,,,False
16,160,5,-435.0659484863281,201.774169921875,644.75341796875,,,False
18,180,0,-440.8518371582031,-152.4193115234375,651.7094116210938,,,False
18,180,1,-349.05670166015625,-194.3722686767578,664.9109497070312,,,False
18,180,2,-626.5481567382812,-203.7805633544922,50.76325988769531,,,False
18,180,3,-653.1695556640625,148.08531188964844,53.639217376708984,,,False
18,180,4,-497.33935546875,164.66506958007812,633.5489501953125,,,False
18,180,5,-418.5653076171875,202.751708984375,643.9942016601562,,,False
19,190,0,-433.89898681640625,-150.12608337402344,648.5364990234375,,,False
19,190,1,-342.2030944824219,-192.02377319335938,663.2540283203125,,,False
19,190,2,-626.635009765625,-203.65858459472656,50.581180572509766,,,False
19,190,3,-653.155517578125,148.17926025390625,53.58501434326172,,,False
19,190,4,-489.5406188964844,165.7359619140625,632.7980346679688,,,False
19,190,5,-410.5962219238281,203.10733032226562,643.28662109375,,,False
21,210,0,-421.5594482421875,-146.89598083496094,642.4434204101562,,,False
21,210,1,-329.9653015136719,-188.40521240234375,659.7058715820312,,,False
21,210,2,-626.90478515625,-203.3858642578125,50.3040885925293,,,False
21,210,3,-653.01708984375,148.56723022460938,53.932151794433594,,,False
21,210,4,-474.6855163574219,167.996337890625,631.2593994140625,,,False
21,210,5,-395.3064270019531,203.4155731201172,641.8282470703125,,,False
22,220,0,-416.144775390625,-146.10382080078125,639.5303344726562,,,False
22,220,1,-324.4475402832031,-186.91448974609375,657.8539428710938,,,False
22,220,2,-626.9962158203125,-203.2771453857422,50.10611343383789,,,False
22,220,3,-652.9317016601562,148.79734802246094,54.11876678466797,,,False
22,220,4,-467.4493713378906,168.7838134765625,630.3892211914062,,,False
22,220,5,-387.8711853027344,203.23252868652344,641.006591796875,,,False
24,240,0,-406.45721435546875,-145.03138732910156,633.7974853515625,,,False
24,240,1,-314.62628173828125,-184.1120147705078,654.2158813476562,,,False
24,240,2,-627.08251953125,-203.37413024902344,49.87435531616211,,,False
24,240,3,-652.9097900390625,148.8651123046875,54.42704391479492,,,False
24,240,4,-453.22259521484375,169.32037353515625,628.768310546875,,,False
24,240,5,-373.572021484375,202.42648315429688,639.4912719726562,,,False
25,250,0,-402.14593505859375,-144.60671997070312,630.9746704101562,,,False
25,250,1,-310.2183532714844,-182.58428955078125,652.5170288085938,,,False
25,250,2,-627.123291015625,-203.41940307617188,49.763614654541016,,,False
25,250,3,-652.8753662109375,148.82379150390625,54.54011535644531,,,False
25,250,4,-446.2922058105469,169.1099853515625,628.1752319335938,,,False
25,250,5,-366.7178955078125,201.82781982421875,638.7684936523438,,,False
27,270,0,-394.0754089355469,-142.91419982910156,626.8709106445312,,,False
27,270,1,-302.3952331542969,-179.56484985351562,649.8013916015625,,,False
27,270,2,-627.2197875976562,-203.40975952148438,49.49790954589844,,,False
27,270,3,-652.9406127929688,148.6678466796875,54.40874481201172,,,False
27,270,4,-433.0613098144531,167.4276580810547,627.5513305664062,,,False
27,270,5,-353.9518737792969,200.5453643798828,637.9280395507812,,,False
29,290,0,-386.80377197265625,-140.10232543945312,624.8373413085938,,,False
29,290,1,-295.7704162597656,-176.34991455078125,647.940185546875,,,False
29,290,2,-627.38525390625,-203.5572967529297,49.09322738647461,,,False
29,290,3,-653.070068359375,148.5134735107422,54.13331604003906,,,False
29,290,4,-421.0774841308594,165.14126586914062,627.1347045898438,,,False
29,290,5,-342.64910888671875,199.09750366210938,637.9676513671875,,,False
30,300,0,-383.5185546875,-138.50328063964844,624.303955078125,,,False
30,300,1,-292.8175354003906,-174.8225555419922,647.3389892578125,,,False
30,300,2,-627.5136108398438,-203.53265380859375,48.8328857421875,,,False
30,300,3,-653.1800537109375,148.349853515625,53.99422073364258,,,False
30,300,4,-415.69110107421875,164.08432006835938,626.8431396484375,,,False
30,300,5,-337.56170654296875,198.58363342285156,638.0255737304688,,,False
32,320,0,-377.9164123535156,-135.87046813964844,623.5632934570312,,,False
32,320,1,-287.6671142578125,-171.8453826904297,646.3775634765625,,,False
32,320,2,-627.6764526367188,-203.56613159179688,48.479942321777344,,,False
32,320,3,-653.349853515625,148.0582733154297,53.73418426513672,,,False
32,320,4,-406.0492858886719,161.8819580078125,626.39990234375,,,False
32,320,5,-328.3830871582031,197.34666442871094,638.3087158203125,,,False
33,330,0,-375.5993957519531,-135.0893096923828,623.4906005859375,,,False
33,330,1,-285.38372802734375,-170.70046997070312,645.9242553710938,,,False
33,330,2,-627.7471923828125,-203.64019775390625,48.40703582763672,,,False
33,330,3,-653.4323120117188,147.958740234375,53.60084915161133,,,False
33,330,4,-401.7054138183594,160.77230834960938,626.1443481445312,,,False
33,330,5,-324.2049865722656,196.45062255859375,638.4524536132812,,,False
35,350,0,-371.7869567871094,-134.36378479003906,623.6471557617188,,,False
35,350,1,-281.4910888671875,-169.14405822753906,645.0332641601562,,,False
35,350,2,-627.7111206054688,-203.74832153320312,48.456871032714844,,,False
35,350,3,-653.6137084960938,147.6966094970703,53.14020538330078,,,False
35,350,4,-393.9871826171875,158.5369110107422,625.7344970703125,,,False
35,350,5,-316.7221984863281,194.25186157226562,638.5648193359375,,,False
36,360,0,-370.2193603515625,-134.29624938964844,623.6263427734375,,,False
36,360,1,-279.851806640625,-168.78106689453125,644.7122802734375,,,False
36,360,2,-627.644775390625,-203.833740234375,48.64564514160156,,,False
36,360,3,-653.7816772460938,147.53326416015625,52.796234130859375,,,False
36,360,4,-390.58294677734375,157.2490234375,625.5211791992188,,,False
36,360,5,-313.3017578125,192.6702423095703,638.4129638671875,,,False
38,380,0,-367.7545471191406,-134.5576171875,623.1859130859375,,,False
38,380,1,-277.56451416015625,-168.24478149414062,643.7382202148438,,,False
38,380,2,-627.3857421875,-204.16461181640625,49.24177169799805,,,False
38,380,3,-654.2268676757812,147.11444091796875,51.78981399536133,,,False
38,380,4,-384.56866455078125,154.02548217773438,625.0062866210938,,,False
38,380,5,-307.2928771972656,189.331787109375,638.1666259765625,,,False
39,390,0,-366.7306213378906,-135.04127502441406,622.803466796875,,,False
39,390,1,-276.65325927734375,-168.21519470214844,643.1897583007812,,,False
39,390,2,-627.1629638671875,-204.66786193847656,49.68205261230469,,,False
39,390,3,-654.4573364257812,146.91781616210938,51.222694396972656,,,False
39,390,4,-381.8298034667969,152.27035522460938,624.6203002929688,,,False
39,390,5,-304.72698974609375,187.77040100097656,638.1096801757812,,,False
41,410,0,-365.1899108886719,-136.15328979492188,621.6780395507812,,,False
41,410,1,-274.8458251953125,-168.59329223632812,642.0652465820312,,,False
41,410,2,-626.6798706054688,-206.04136657714844,50.491973876953125,,,False
41,410,3,-654.8703002929688,146.5338897705078,50.42307662963867,,,False
41,410,4,-377.0669250488281,148.23861694335938,623.7782592773438,,,False
41,410,5,-300.1553649902344,184.4346466064453,637.7767333984375,,,False
43,430,0,-363.9345703125,-137.1211395263672,620.4076538085938,,,False
43,430,1,-273.2864685058594,-169.23077392578125,640.9566650390625,,,False
43,430,2,-626.0232543945312,-208.19911193847656,50.898170471191406,,,False
43,430,3,-655.113037109375,146.0366668701172,50.34787368774414,,,False
43,430,4,-373.0169372558594,144.04306030273438,622.63037109375,,,False
43,430,5,-296.35247802734375,180.94537353515625,637.2479858398438,,,False
44,440,0,-363.3966369628906,-137.4070587158203,619.7265625,,,False
44,440,1,-272.5975036621094,-169.53038024902344,640.3959350585938,,,False
44,440,2,-625.6325073242188,-209.3318634033203,50.946990966796875,,,False
44,440,3,-655.130615234375,145.97467041015625,50.441001892089844,,,False
44,440,4,-371.2192077636719,142.03445434570312,621.9345092773438,,,False
44,440,5,-294.6291809082031,179.11778259277344,636.8533325195312,,,False
46,460,0,-362.5142517089844,-137.83432006835938,618.6266479492188,,,False
46,460,1,-271.5867614746094,-170.21957397460938,639.3623046875,,,False
46,460,2,-624.6827392578125,-211.6173095703125,51.2183723449707,,,False
46,460,3,-654.9999389648438,146.02427673339844,50.56397247314453,,,False
46,460,4,-368.0534362792969,138.2797088623047,620.437255859375,,,False
46,460,5,-291.6392517089844,175.6525115966797,635.727294921875,,,False
47,470,0,-362.162109375,-138.05198669433594,618.211181640625,,,False
47,470,1,-271.2234191894531,-170.53456115722656,638.9605712890625,,,False
47,470,2,-624.1717529296875,-212.61167907714844,51.753387451171875,,,False
47,470,3,-655.0304565429688,145.95977783203125,50.46649932861328,,,False
47,470,4,-366.6870422363281,136.46054077148438,619.5794677734375,,,False
47,470,5,-290.31707763671875,174.12115478515625,635.0845947265625,,,False
49,490,0,-361.5993957519531,-138.82081604003906,617.5851440429688,,,False
49,490,1,-270.7289123535156,-171.52963256835938,638.2921142578125,,,False
49,490,2,-623.3475952148438,-213.3837432861328,54.008182525634766,,,False
49,490,3,-655.329833984375,145.88534545898438,49.604881286621094,,,False
49,490,4,-364.6467590332031,133.90902709960938,618.328369140625,,,False
49,490,5,-288.24285888671875,171.46771240234375,633.7223510742188,,,False
50,500,0,-361.393310546875,-139.3379364013672,617.3298950195312,,,False
50,500,1,-270.56280517578125,-172.19314575195312,638.0354614257812,,,False
50,500,2,-623.2467041015625,-212.7444610595703,55.32420349121094,,,False
50,500,3,-655.5881958007812,145.80055236816406,48.88172912597656,,,False
50,500,4,-364.0670471191406,133.41140747070312,617.7492065429688,,,False
50,500,5,-287.530029296875,170.55377197265625,633.1923217773438,,,False
52,520,0,-360.8329162597656,-140.9812469482422,616.70458984375,,,False
52,520,1,-270.0518798828125,-173.94085693359375,637.72509765625,,,False
52,520,2,-624.0608520507812,-208.95989990234375,57.25123977661133,,,False
52,520,3,-656.0478515625,145.70428466796875,47.92799758911133,,,False
52,520,4,-363.7950134277344,133.87152099609375,617.1497802734375,,,False
52,520,5,-286.5917053222656,169.8143768310547,632.606689453125,,,False
54,540,0,-359.8168640136719,-142.98397827148438,616.3325805664062,,,False
54,540,1,-269.041748046875,-176.0936737060547,637.7274169921875,,,False
54,540,2,-625.8655395507812,-202.69754028320312,57.48456954956055,,,False
54,540,3,-656.2861328125,145.40977478027344,47.47795104980469,,,False
54,540,4,-363.92279052734375,135.1280059814453,617.2657470703125,,,False
54,540,5,-285.818115234375,169.78594970703125,632.7021484375,,,False
55,550,0,-359.1199035644531,-144.12632751464844,616.2445068359375,,,False
55,550,1,-268.3412170410156,-177.26466369628906,637.685302734375,,,False
55,550,2,-626.8358764648438,-199.12509155273438,57.051239013671875,,,False
55,550,3,-656.329345703125,145.3331298828125,47.45309066772461,,,False
55,550,4,-363.84979248046875,135.834228515625,617.3233642578125,,,False
55,550,5,-285.36102294921875,169.73147583007812,632.855224609375,,,False
57,570,0,-357.4271545410156,-146.32667541503906,616.2551879882812,,,False
57,570,1,-266.71966552734375,-179.6027374267578,637.6563110351562,,,False
57,570,2,-628.6917114257812,-192.09617614746094,55.93079376220703,,,False
57,570,3,-656.4464111328125,145.26434326171875,47.090728759765625,,,False
57,570,4,-363.2730712890625,136.3443603515625,617.4107055664062,,,False
57,570,5,-284.4384765625,169.73097229003906,633.4161987304688,,,False
58,580,0,-356.5062561035156,-147.49281311035156,616.1820068359375,,,False
58,580,1,-265.83563232421875,-180.77586364746094,637.6076049804688,,,False
58,580,2,-629.4863891601562,-188.70675659179688,55.57106399536133,,,False
58,580,3,-656.6023559570312,145.26101684570312,46.6638298034668,,,False
58,580,4,-362.83758544921875,136.36166381835938,617.4281616210938,,,False
58,580,5,-283.7996826171875,169.50108337402344,633.570556640625,,,False
60,600,0,-354.4925537109375,-149.59603881835938,616.2525024414062,,,False
60,600,1,-264.08319091796875,-183.01145935058594,637.3836059570312,,,False
60,600,2,-630.8563842773438,-182.70675659179688,55.858001708984375,,,False
60,600,3,-657.0331420898438,145.31625366210938,45.743080139160156,,,False
60,600,4,-361.5660400390625,136.25755310058594,617.4807739257812,,,False
60,600,5,-282.236572265625,169.3025360107422,634.0486450195312,,,False
61,610,0,-353.4508972167969,-150.574951171875,616.12939453125,,,False
61,610,1,-263.1901550292969,-184.06124877929688,637.2279052734375,,,False
61,610,2,-631.4105834960938,-180.13479614257812,56.302181243896484,,,False
61,610,3,-657.2600708007812,145.36172485351562,45.23591232299805,,,False
61,610,4,-360.7758483886719,136.22811889648438,617.6818237304688,,,False
61,610,5,-281.3966979980469,169.21405029296875,634.463134765625,,,False
63,630,0,-351.37713623046875,-151.6749267578125,615.6980590820312,,,False
63,630,1,-261.6304016113281,-185.77313232421875,636.8799438476562,,,False
63,630,2,-632.2544555664062,-176.3593292236328,56.82523727416992,,,False
63,630,3,-657.7594604492188,145.2523651123047,44.3796272277832,,,False
63,630,4,-359.0320739746094,136.31935119628906,618.4386596679688,,,False
63,630,5,-279.386474609375,168.6836395263672,635.6283569335938,,,False
65,650,0,-349.35931396484375,-152.18301391601562,615.0396728515625,,,False
65,650,1,-260.2557678222656,-187.12200927734375,636.5706787109375,,,False
65,650,2,-632.8511352539062,-173.88661193847656,55.933902740478516,,,False
65,650,3,-658.289306640625,144.95802307128906,43.51004409790039,,,False
65,650,4,-357.1465148925781,136.62396240234375,619.46875,,,False
65,650,5,-277.18243408203125,168.3776397705078,637.0389404296875,,,False
66,660,0,-348.5343322753906,-152.23716735839844,614.7722778320312,,,False
66,660,1,-259.7242431640625,-187.6716766357422,636.4308471679688,,,False
66,660,2,-633.2881469726562,-172.9132537841797,55.181495666503906,,,False
66,660,3,-658.6127319335938,144.69622802734375,43.13029098510742,,,False
66,660,4,-356.091064453125,136.81228637695312,620.0338745117188,,,False
66,660,5,-276.0026550292969,168.32516479492188,637.75146484375,,,False
68,680,0,-347.1518859863281,-152.3497772216797,614.193359375,,,False
68,680,1,-258.96795654296875,-188.7133026123047,636.1995849609375,,,False
68,680,2,-634.3173217773438,-171.50425720214844,53.65941619873047,,,False
68,680,3,-659.2962036132812,143.537109375,42.60065841674805,,,False
68,680,4,-353.83404541015625,137.203369140625,620.9288940429688,,,False
68,680,5,-273.56231689453125,168.53187561035156,639.276123046875,,,False
69,690,0,-346.6515808105469,-152.39710998535156,613.8732299804688,,,False
69,690,1,-258.74652099609375,-189.15835571289062,636.086181640625,,,False
