frame,time,index,x,y,z,visibility,presence,normalized
3,0.025,0,-402.14404296875,245.55908203125,62.333099365234375,,,False
3,0.025,1,-427.6536560058594,-76.8158950805664,55.757835388183594,,,False
3,0.025,2,-615.6642456054688,51.84980010986328,980.1838989257812,,,False
3,0.025,3,-646.9928588867188,39.836177825927734,909.796630859375,,,False
3,0.025,4,-649.587890625,126.92414855957031,978.7047119140625,,,False
3,0.025,5,-657.9915771484375,165.33738708496094,914.0596923828125,,,False
5,0.041666666666666664,0,-402.182861328125,245.58827209472656,62.298118591308594,,,False
5,0.041666666666666664,1,-427.6639709472656,-76.80563354492188,55.73591995239258,,,False
5,0.041666666666666664,2,-622.505615234375,64.04438781738281,981.5059204101562,,,False
5,0.041666666666666664,3,-652.86083984375,47.08342361450195,912.5436401367188,,,False
5,0.041666666666666664,4,-659.7056884765625,134.13612365722656,969.7164916992188,,,False
5,0.041666666666666664,5,-660.962890625,156.4176483154297,906.5792236328125,,,False
7,0.058333333333333334,0,-402.1641540527344,245.6240234375,62.30400466918945,,,False
7,0.058333333333333334,1,-427.6108703613281,-76.79177856445312,55.74497604370117,,,False
7,0.058333333333333334,2,-633.099853515625,68.82630920410156,986.3416137695312,,,False
7,0.058333333333333334,3,-660.390869140625,47.810569763183594,913.7423095703125,,,False
7,0.058333333333333334,4,-667.2459106445312,134.58253479003906,970.9691162109375,,,False
7,0.058333333333333334,5,-669.6448364257812,162.55947875976562,904.3817749023438,,,False
8,0.06666666666666667,0,-402.14935302734375,245.60304260253906,62.193748474121094,,,False
8,0.06666666666666667,1,-427.5943908691406,-76.76278686523438,55.70491027832031,,,False
8,0.06666666666666667,2,-637.9136352539062,69.03744506835938,985.5760498046875,,,False
8,0.06666666666666667,3,-665.110595703125,49.733917236328125,912.7943725585938,,,False
8,0.06666666666666667,4,-672.1666870117188,135.91006469726562,970.6001586914062,,,False
8,0.06666666666666667,5,-674.6710205078125,163.98480224609375,904.03173828125,,,False
10,0.08333333333333333,0,-402.1153259277344,245.5966796875,62.12861251831055,,,False
10,0.08333333333333333,1,-427.6101379394531,-76.79713439941406,55.69387435913086,,,False
10,0.08333333333333333,2,-646.8115234375,71.22749328613281,984.9802856445312,,,False
10,0.08333333333333333,3,-671.8276977539062,52.18183517456055,911.478759765625,,,False
10,0.08333333333333333,4,-681.2970581054688,137.2625274658203,971.4434814453125,,,False
10,0.08333333333333333,5,-683.2726440429688,165.7484130859375,903.7056274414062,,,False
12,0.1,0,-402.0914001464844,245.5518035888672,61.9875602722168,,,False
12,0.1,1,-427.6062316894531,-76.76235961914062,55.76041793823242,,,False
12,0.1,2,-655.3331909179688,72.8815689086914,984.44482421875,,,False
12,0.1,3,-678.8701171875,53.26669692993164,910.6929931640625,,,False
12,0.1,4,-689.1493530273438,139.0614013671875,970.1478271484375,,,False
12,0.1,5,-689.4127807617188,167.03932189941406,902.272216796875,,,False
14,0.11666666666666667,0,-402.05377197265625,245.53602600097656,61.90531539916992,,,False
14,0.11666666666666667,1,-427.60467529296875,-76.77572631835938,55.732093811035156,,,False
14,0.11666666666666667,2,-664.3362426757812,74.42269897460938,984.7188720703125,,,False
14,0.11666666666666667,3,-685.9409790039062,53.362091064453125,910.8533935546875,,,False
14,0.11666666666666667,4,-696.8980712890625,140.27330017089844,967.5529174804688,,,False
14,0.11666666666666667,5,-694.6233520507812,167.39614868164062,900.4094848632812,,,False
16,0.13333333333333333,0,-402.01556396484375,245.4971160888672,61.848026275634766,,,False
16,0.13333333333333333,1,-427.63714599609375,-76.77481079101562,55.771236419677734,,,False
16,0.13333333333333333,2,-671.9002075195312,75.32191467285156,984.60009765625,,,False
16,0.13333333333333333,3,-691.5514526367188,53.327003479003906,910.6199951171875,,,False
16,0.13333333333333333,4,-703.1886596679688,141.0918731689453,965.0066528320312,,,False
16,0.13333333333333333,5,-698.74462890625,167.67613220214844,898.8531494140625,,,False
18,0.15,0,-402.00238037109375,245.506591796875,61.83582305908203,,,False
18,0.15,1,-427.62115478515625,-76.7495346069336,55.70370101928711,,,False
18,0.15,2,-677.0682373046875,75.50403594970703,984.322509765625,,,False
18,0.15,3,-695.6200561523438,53.645713806152344,910.0588989257812,,,False
18,0.15,4,-707.5250854492188,141.3765106201172,963.9508666992188,,,False
18,0.15,5,-701.9990844726562,167.92576599121094,898.233642578125,,,False
20,0.16666666666666666,0,-402.00347900390625,245.51995849609375,61.81497573852539,,,False
20,0.16666666666666666,1,-427.629150390625,-76.78237915039062,55.75799560546875,,,False
20,0.16666666666666666,2,-679.8472290039062,75.44105529785156,984.0238037109375,,,False
20,0.16666666666666666,3,-698.6387939453125,53.99346923828125,909.8607788085938,,,False
20,0.16666666666666666,4,-710.4954833984375,141.44717407226562,964.2556762695312,,,False
