frame,time,index,x,y,z,visibility,presence,normalized
2,20,0,-19.053083419799805,205.96009826660156,61.056758880615234,,,False
2,20,1,-410.8942565917969,24.390335083007812,1026.8712158203125,,,False
2,20,2,-25.380157470703125,-198.2680206298828,55.66077423095703,,,False
2,20,3,-413.85003662109375,1.2998393774032593,952.8515625,,,False
2,20,4,-443.289306640625,110.41890716552734,945.4630737304688,,,False
2,20,5,-463.6707763671875,81.51739501953125,1009.5762329101562,,,False
3,30,0,-19.042055130004883,205.992919921875,61.04376220703125,,,False
3,30,1,-412.6454162597656,25.44473648071289,1026.572021484375,,,False
3,30,2,-25.41102409362793,-198.2720184326172,55.62034225463867,,,False
3,30,3,-415.1785583496094,2.3120250701904297,952.6231079101562,,,False
3,30,4,-444.7962951660156,111.47586059570312,945.2445068359375,,,False
3,30,5,-465.4437255859375,82.61465454101562,1009.2626953125,,,False
4,40,0,-19.036056518554688,205.94862365722656,60.971336364746094,,,False
4,40,1,-413.9627685546875,26.36276626586914,1026.958984375,,,False
4,40,2,-25.346893310546875,-198.28744506835938,55.553314208984375,,,False
4,40,3,-416.3290100097656,3.302281379699707,953.0429077148438,,,False
4,40,4,-446.1570129394531,112.42713165283203,945.5952758789062,,,False
4,40,5,-466.7973327636719,83.60785675048828,1009.765625,,,False
5,50,0,-19.0426082611084,205.99191284179688,60.9776496887207,,,False
5,50,1,-414.9872741699219,27.312088012695312,1027.9476318359375,,,False
5,50,2,-25.364280700683594,-198.28175354003906,55.571598052978516,,,False
5,50,3,-417.439208984375,4.304033279418945,953.9243774414062,,,False
5,50,4,-447.2612609863281,113.37627410888672,946.5603637695312,,,False
5,50,5,-467.86749267578125,84.59646606445312,1011.0993041992188,,,False
6,60,0,-19.040599822998047,205.98040771484375,60.92311477661133,,,False
6,60,1,-416.0999755859375,28.059568405151367,1029.5469970703125,,,False
6,60,2,-25.343475341796875,-198.25390625,55.47795486450195,,,False
6,60,3,-418.4871520996094,5.040759086608887,955.4850463867188,,,False
6,60,4,-448.134765625,114.2236099243164,948.0674438476562,,,False
6,60,5,-468.5596618652344,85.6469955444336,1012.8953857421875,,,False
7,70,0,-19.03000259399414,205.99420166015625,60.933258056640625,,,False
7,70,1,-417.1646423339844,28.832643508911133,1031.6368408203125,,,False
