frame,time,index,x,y,z,visibility,presence,normalized
20,0.16666666666666666,0,-484.8182373046875,-113.85782623291016,52.88575744628906,,,False
20,0.16666666666666666,1,-466.6627197265625,239.47003173828125,56.89133834838867,,,False
20,0.16666666666666666,2,-673.3739624023438,49.90824890136719,975.808837890625,,,False
20,0.16666666666666666,3,-695.9932861328125,152.2097930908203,917.0437622070312,,,False
20,0.16666666666666666,4,-700.210205078125,118.64607238769531,986.940185546875,,,False
20,0.16666666666666666,5,-692.0144653320312,37.368770599365234,901.83056640625,,,False
22,0.18333333333333332,0,-484.81024169921875,-113.8508071899414,52.93912124633789,,,False
22,0.18333333333333332,1,-466.6988525390625,239.47491455078125,56.90678024291992,,,False
22,0.18333333333333332,2,-678.0577392578125,51.0483512878418,974.786376953125,,,False
22,0.18333333333333332,3,-700.3435668945312,152.7786102294922,915.6245727539062,,,False
22,0.18333333333333332,4,-705.2818603515625,118.93590545654297,985.0742797851562,,,False
22,0.18333333333333332,5,-696.1051025390625,37.44907760620117,900.6908569335938,,,False
24,0.2,0,-484.7979431152344,-113.84290313720703,52.91474151611328,,,False
24,0.2,1,-466.6953125,239.46583557128906,56.939292907714844,,,False
24,0.2,2,-683.872314453125,51.54204559326172,974.3760986328125,,,False
24,0.2,3,-704.31298828125,153.27760314941406,913.5028076171875,,,False
24,0.2,4,-711.1376953125,118.48577117919922,982.4969482421875,,,False
24,0.2,5,-700.3056640625,36.74845504760742,900.070556640625,,,False
26,0.21666666666666667,0,-484.77142333984375,-113.86061096191406,52.90798568725586,,,False
26,0.21666666666666667,1,-466.7205505371094,239.47329711914062,56.94779968261719,,,False
26,0.21666666666666667,2,-688.7222900390625,51.956390380859375,973.237548828125,,,False
26,0.21666666666666667,3,-707.5831298828125,153.31307983398438,911.4633178710938,,,False
26,0.21666666666666667,4,-716.1244506835938,118.51606750488281,979.7079467773438,,,False
26,0.21666666666666667,5,-703.8818969726562,36.125587463378906,899.11474609375,,,False
28,0.23333333333333334,0,-484.7951965332031,-113.85889434814453,52.92245101928711,,,False
28,0.23333333333333334,1,-466.6997985839844,239.48626708984375,56.87886047363281,,,False
28,0.23333333333333334,2,-692.1649780273438,52.35942459106445,972.0626220703125,,,False
28,0.23333333333333334,3,-709.7542114257812,153.3689422607422,910.1552124023438,,,False
28,0.23333333333333334,4,-719.4755249023438,119.08710479736328,977.5222778320312,,,False
28,0.23333333333333334,5,-706.64013671875,35.72724914550781,898.0352172851562,,,False
30,0.25,0,-484.7569274902344,-113.8539810180664,52.85199737548828,,,False
30,0.25,1,-466.6872863769531,239.50076293945312,56.872867584228516,,,False
30,0.25,2,-694.59765625,52.53203582763672,971.4431762695312,,,False
30,0.25,3,-711.446044921875,153.46890258789062,909.6449584960938,,,False
30,0.25,4,-721.6397094726562,119.20828247070312,976.6567993164062,,,False
30,0.25,5,-708.7664794921875,35.4375114440918,897.5184936523438,,,False
31,0.2583333333333333,0,-484.7618713378906,-113.84963989257812,52.85319519042969,,,False
31,0.2583333333333333,1,-466.6837463378906,239.4916534423828,56.84685516357422,,,False
31,0.2583333333333333,2,-695.4496459960938,52.55180358886719,971.439453125,,,False
31,0.2583333333333333,3,-712.1486206054688,153.4060516357422,909.501953125,,,False
31,0.2583333333333333,4,-722.26953125,119.20650482177734,976.5451049804688,,,False
31,0.2583333333333333,5,-709.9091186523438,35.22686004638672,897.6857299804688,,,False
33,0.275,0,-484.7335510253906,-113.84310913085938,52.86821746826172,,,False
33,0.275,1,-466.6698913574219,239.50303649902344,56.794036865234375,,,False
33,0.275,2,-696.6121826171875,52.4865608215332,971.8768310546875,,,False
33,0.275,3,-712.96728515625,153.2095489501953,909.673828125,,,False
33,0.275,4,-723.2064208984375,119.09771728515625,976.9173583984375,,,False
33,0.275,5,-710.9979248046875,34.97154998779297,898.0360717773438,,,False
35,0.2916666666666667,0,-484.72100830078125,-113.87012481689453,52.78020477294922,,,False
35,0.2916666666666667,1,-466.64996337890625,239.5037384033203,56.787689208984375,,,False
